anio,provincia,canton,distrito,patrimonio_neto,activos_totales,pasivos_totales,cant_funcionarios,valor_total_bienes,valor_medio_bienes,cant_actos_registrales,ratio_bienes_vs_patrimonio,ratio_bienes_vs_activos,densidad_actos_por_func,var_valor_total_bienes,var_patrimonio_neto,var_activos_totales,var_pasivos_totales,dif_var_bienes_patrimonio,mz_ratio_bienes_vs_patrimonio,mz_ratio_bienes_vs_activos,mz_densidad_actos_por_func,mz_var_valor_total_bienes,mz_var_patrimonio_neto,mz_dif_var_bienes_patrimonio,max_abs_mz,avg_top3_abs_mz,combined_score,anomaly_flag
2020,San José,Santa Ana,Brasil,379133070.19,549568138.8100001,170435068.62,60,3063066043.15,10978731.337455198,279,8.079131798275906,5.5735873804157725,4.65,-0.04662778985705185,-0.0837028958526288,-0.05643189158799977,0.010467121710607596,0.03707510599557695,-0.7420898828607985,-0.8856430942675816,-0.644856324620577,-0.5830414975685444,-0.38999331061762216,0.1668441544621187,0.8856430942675816,0.7575297672496523,0.7575297672496523,0
2020,San José,Santa Ana,Piedades,422269045.91,609010623.54,186741577.63,68,3359719156.66,11199063.855533333,300,7.956347236913195,5.516683990060697,4.411764705882353,0.09684842224457135,0.11377529187412416,0.10816217413679197,0.09567578516576769,-0.01692686962955281,-0.8234728439373391,-0.9498085347899816,-1.075155968192473,1.2090232712005022,0.5309963699240247,-0.07030000077669576,1.2090232712005022,1.0779959247276523,1.0779959247276523,0
2020,San José,Santa Ana,Pozos,278328077.15,431845020.05,153516942.9,50,3194028696.34,10506673.343223685,304,11.475768916474191,7.396238344881662,6.08,-0.0493167591081386,-0.3408750183187209,-0.2909072463468507,-0.17791771469249096,0.2915582592105823,1.5092386499250303,1.169615851179415,1.9380040050665306,-0.616627602112221,-1.5893808158442375,1.2843809055360702,1.9380040050665306,1.6788744902785995,1.6788744902785995,0
2020,San José,Santa Ana,Salitral,333786491.61,501353572.14,167567080.53,59,3403020146.58,11614403.230648464,293,10.19520032151609,6.787665104398073,4.966101694915254,0.06543192629405015,0.1992555513187113,0.16095716950018812,0.09152173932457841,-0.13382362502466116,0.6604636658172541,0.48337607140342764,-0.07391469668808291,0.8166209717083237,0.9296552686344979,-0.5836401515290912,0.9296552686344979,0.8022466353866919,0.8022466353866919,0
2020,San José,Santa Ana,Santa Ana,437465183.93,602865116.86,165399932.93,65,3310899910.65,11377662.923195876,291,7.568373512393128,5.4919414277852,4.476923076923077,-0.027070141216348542,0.3106138053098306,0.20247496050881542,-0.012933015202899578,-0.33768394652617917,-1.0806261062930576,-0.9777087600340928,-0.957467176788194,-0.33876007575247663,1.4490027669560173,-1.4788719123962555,1.4788719123962555,1.3361669285484432,1.3361669285484432,0
2020,San José,Santa Ana,Uruca,336923990.99,453809121.85,116885130.86,50,3411313616.15,10561342.464860681,323,10.124875958302562,7.517067092533146,6.46,0.03032822139292235,-0.229826730522372,-0.24724601049460693,-0.29331814838481385,0.26015495191529436,0.613851902492772,1.3058648474597547,2.6243584982700976,0.3781642276592192,-1.0714789235918567,1.1464764919653108,2.6243584982700976,1.6922332792317212,1.6922332792317212,0
2020,San José,Tarrazú,San Carlos,353091771.26,511205374.89,158113603.63,61,3108952271.16,11429971.585147059,272,8.804941163215936,6.081611078187464,4.459016393442623,-0.08863487178620788,0.04798643225878152,0.1264766402359172,0.3527264115346005,-0.1366213040449894,-0.2610154331063863,-0.3127850596244539,-0.9898101574860468,-1.107723676316862,0.22417331519672404,-0.5959258729351123,1.107723676316862,0.897819902246007,0.897819902246007,0
2020,San José,Tarrazú,San Lorenzo,370979218.21999997,589990556.07,219011337.85,68,3100103767.13,10839523.661293706,286,8.356542940611732,5.254497271583759,4.205882352941177,-0.0028461369806420667,0.050659484066051697,0.15411649612829859,0.38515176949926566,-0.05350562104669376,-0.5582187190243041,-1.2454557042331058,-1.4470198576990498,-0.036194347863214835,0.2366397711551687,-0.23093184811362613,1.4470198576990498,1.08356476031882,1.08356476031882,0
2020,San José,Tarrazú,San Marcos,430686568.25,614219843.78,183533275.53,70,3468992902.4,11719570.616216216,296,8.054564869518659,5.647803368011205,4.228571428571429,0.1189925121801676,0.16094526889264205,0.04106724668847961,-0.1619918980829147,-0.04195275671247445,-0.7583731141126094,-0.8019556108302934,-1.4060389392636314,1.485610189887257,0.7509855371608285,-0.1801986254599691,1.485610189887257,1.2312015799937273,1.2312015799937273,0
2020,San José,Tibás,Anselmo Llorente,329970820.87,505316142.39,175345321.52,58,3621466966.8,10940987.81510574,331,10.975112760733364,7.166735164389372,5.706896551724138,0.04395340915644774,-0.23384928810117356,-0.1773041077927252,-0.04461291276121537,0.2778026972576213,1.1773982297355245,0.9108233155204887,1.2641060362405234,0.548347274738706,-1.0902391424398592,1.2239747614754422,1.2641060362405234,1.22182634248383,1.22182634248383,0
2020,San José,Tibás,Cinco Esquinas,413665869.78000003,572264779.97,158598910.19,62,3104504196.91,10245888.438646864,303,7.504859413615797,5.4249436721804685,4.887096774193548,-0.14274954724957734,0.2536437879244289,0.13248861843865156,-0.09550532164093073,-0.3963933351740062,-1.1227239512602087,-1.0532568157046678,-0.21661307122106901,-1.7836336543596825,1.1833086226243235,-1.7366881906769587,1.7836336543596825,1.5678768225536548,1.5678768225536548,0
2020,San José,Tibás,Colima,359023000.78000003,558693875.08,199670874.3,76,3181533219.11,10858475.150546076,293,8.861641767234744,5.694591190308705,3.8552631578947367,0.0248120206365543,-0.13209421659336007,-0.023714380763938392,0.2589675052671938,0.15690623722991437,-0.223433647589821,-0.7491966941810492,-2.0803068574978445,0.309265077840972,-0.6156785244786197,0.6930703167259771,2.0803068574978445,1.1741912894682902,1.1741912894682902,0
2020,San José,Tibás,Leon XII,355106048.39,507957647.97999996,152851599.59,65,3121440666.21,11268738.867184116,277,8.790164741947272,6.1450805566626725,4.2615384615384615,-0.018887922508258548,-0.010910031896257943,-0.09081221284685659,-0.23448224421382224,-0.007977890612000604,-0.2708094080460031,-0.24121556225925014,-1.3464940150412283,-0.23656149061875897,-0.05050530289064397,-0.031001474291310456,1.3464940150412283,0.6195063284488272,0.6195063284488272,0
2020,San José,Tibás,San Juan,382360309.9,552343933.58,169983623.68,57,2730656865.79,10076224.59701107,271,7.141580323815927,4.943761847969131,4.754385964912281,-0.12519340977718574,0.07674964037804166,0.0873818629889942,0.1120827268798883,-0.2019430501552274,-1.3635093374438054,-1.5958473982557593,-0.45631480871285696,-1.564351761012408,0.3583178410405853,-0.8827796430188153,1.5958473982557593,1.507902832237324,1.507902832237324,0
2020,San José,Turrubares,Carara,311050037.41,455104298.71,144054261.3,52,3171743997.45,11168112.667077465,284,10.196893155390537,6.96926837746942,5.461538461538462,0.1615315117713958,-0.1865001953488582,-0.1760490682675636,-0.15254035546867095,0.348031707120254,0.6615856947741864,0.68815568021444,0.8209412266542473,2.0169361940343826,-0.8694146234897898,1.5323782786494007,2.0169361940343826,1.4729096987245243,1.4729096987245243,0
2020,San José,Turrubares,San Juan De Mata,268197064.09,396097526.05,127900461.96,47,3565075062.59,11650572.099967321,306,13.292744552168749,9.000498180692942,6.51063829787234,0.12401097486311263,-0.1377687451087326,-0.12965549397633802,-0.11213690726134751,0.26177971997184524,2.713550134981654,2.9786124405723085,2.715821191093417,1.5482924285368114,-0.6421431293281881,1.1536114947826979,2.9786124405723085,2.802661255549127,2.802661255549127,0
2020,San José,Turrubares,San Luis,303880123.1,438729805.76,134849682.66,54,3407706913.81,10716059.477389937,318,11.213984248283989,7.767210864342622,5.888888888888889,-0.04414160880687701,0.1330479106140614,0.10763076491575574,0.05433303831360137,-0.1771895194209384,1.3357248854475652,1.587932141024067,1.592819873981696,-0.55198828391356,0.6208791219424701,-0.7740770433970837,1.592819873981696,1.5054923001511094,1.5054923001511094,0
2020,San José,Turrubares,San Pablo,326595837.98,488335562.68,161739724.7,59,3640441978.47,11593764.262643311,314,11.146626977815107,7.454795957294501,5.322033898305085,0.06829667883608859,0.07475222350270272,0.11306675832992319,0.1994075292546187,-0.0064555446666141325,1.2910797439089823,1.235646626726599,0.5689686377131172,0.8524026669916672,0.3490023801732194,-0.024316247704305537,1.2910797439089823,1.1263763458757496,1.1263763458757496,0
2020,San José,Turrubares,San Pedro,320188558.63,457930241.2,137741682.57,53,3001697471.01,10495445.702832168,286,9.374780547604354,6.554923001250349,5.39622641509434,-0.1754579557201047,-0.01961837416431622,-0.06226317271086035,-0.1483744465035558,-0.15583958155578848,0.11668039383530865,0.2209312595320104,0.7029748673457127,-2.1921723633480554,-0.0911188686511514,-0.6803209739047652,2.1921723633480554,1.1918227348661778,1.1918227348661778,0
2020,San José,Vázquez De Coronado,Cascajal,281851876.97,402805028.93,120953151.96,48,3436675388.33,11267788.158459017,305,12.1931967431808,8.53185819814387,6.354166666666667,0.14491064523355845,-0.11973157886725316,-0.12037906063059978,-0.12188416967730964,0.2646422241008116,1.9847577237246679,2.4501642982202965,2.4332027512594556,1.8093361402514345,-0.5580222237950538,1.1661818890261162,2.4501642982202965,2.289374924401473,2.289374924401473,0
2020,San José,Vázquez De Coronado,Dulce Nombre De Jesus,258376940.94,372700278.18,114323337.24,47,3178027858.05,11034818.951562501,288,12.299967042291124,8.527033769787352,6.127659574468085,-0.07526097203078741,-0.08328820188236208,-0.0747377728375671,-0.05481307938293767,0.008027229851574669,2.055526255209318,2.4447241729688276,2.0240865394884784,-0.9406792985648037,-0.3880592799705161,0.03928337599227396,2.4447241729688276,2.174778989222208,2.174778989222208,0
2020,San José,Vázquez De Coronado,Patalillo,366252821.62,536334814.52,170081992.9,58,3023364586.48,10914673.597400721,277,8.254856776548866,5.6370843447591605,4.775862068965517,-0.048666430402186545,0.4175135764342486,0.4390512857652624,0.4877276766592753,-0.4661800068364351,-0.6256174297425403,-0.8140426032686262,-0.4175247547301046,-0.608504784085562,1.9475569981406853,-2.0431492248657506,2.0431492248657506,1.6015829420916872,1.6015829420916872,0
2020,San José,Vázquez De Coronado,San Isidro,494560281.49,683791660.65,189231379.16,76,3121977192.82,11149918.545785716,280,6.312632270861255,4.565684802081829,3.6842105263157894,0.032616842434743054,0.35032483654999225,0.2749343174038934,0.11258914558497035,-0.3177079941152492,-1.9129452468070167,-2.022174899119732,-2.3892614423886465,0.4067498522588248,1.6342052462620449,-1.3911495595611436,2.3892614423886465,2.1081271961051318,2.1081271961051318,0
2020,San José,Vázquez De Coronado,San Rafael,449611070.66,627277866.57,177666795.91,67,3211597018.27,10813457.973973064,297,7.143055916206829,5.11989532777753,4.432835820895522,0.028706111516800803,-0.09088722348381484,-0.08264767959626607,-0.06111345434005344,0.11959333500061564,-1.3625312985374411,-1.397235641519877,-1.0370974038080056,0.3579035452959938,-0.42349924707632586,0.5292145211510118,1.397235641519877,1.265621447955108,1.265621447955108,0
2021,San José,Acosta,Cangrejal,392222888.86,577139136.7,184916247.84,68,2723362254.37,10012361.22930147,272,6.943404711248446,4.718727393782026,4.0,-0.15202242408451327,-0.12763961019856085,-0.07993065360995777,0.04080363971708212,-0.024382813885952426,-1.4948623185100138,-1.849600905657195,-1.8188837472056267,-1.8994549158608796,-0.5949033362529627,-0.10304201774410422,1.8994549158608796,1.8559798562412337,1.8559798562412337,0
2021,San José,Acosta,Guaitil,326296154.99,503624149.04,177327994.05,58,3238214381.49,10903078.725555554,297,9.924157339792254,6.429823485753474,5.120689655172414,0.1890501810010221,-0.1680848714913522,-0.12737827498642407,-0.041036165716307305,0.3571350524923743,0.48081338904883136,0.07986645704999389,0.20530146414790604,2.360653364201187,-0.7835300838764169,1.5723546891997222,2.360653364201187,1.572179379092442,1.572179379092442,0
2021,San José,Acosta,Palmichal,414081781.34000003,581160062.78,167078281.44,62,3288541549.19,10961805.163966667,300,7.941768262655822,5.658581447354011,4.838709677419355,0.01554164171083805,0.2690366558339934,0.1539559091592364,-0.057800871570847234,-0.25349501412315534,-0.8331359488208492,-0.7898020255219129,-0.3040096535474986,0.19347501604209916,1.25509717133364,-1.1091648225341193,1.25509717133364,1.065799314229536,1.065799314229536,0
2021,San José,Acosta,Sabanillas,307001670.89,433256562.3,126254891.41,47,3169669775.64,10257830.989126213,309,10.324601056571142,7.315918676022786,6.574468085106383,-0.03614726217440656,-0.25859652676213063,-0.2544970137357654,-0.24433690410360254,0.22244926458772407,0.7462318997660805,1.0790457304399677,2.83111029969424,-0.4521362823899173,-1.205654174808799,0.9808958207864118,2.83111029969424,1.7052700683143358,1.7052700683143358,0
2021,San José,Acosta,San Ignacio,474257805.78000003,677051543.47,202793737.69,69,3946080210.21,11957818.818818182,330,8.320538243371619,5.828330572862582,4.782608695652174,0.24494994416673332,0.5448052917924626,0.5627034934584303,0.6062247998887254,-0.2998553476257293,-0.5820830293377879,-0.5983893988122614,-0.4053390243607517,3.058859670908328,2.5412142400512443,-1.3127514876105268,3.058859670908328,2.3042751328567,2.3042751328567,0
2021,San José,Alajuelita,Alajuelita,358225357.62,512659691.7,154434334.08,58,3203786902.92,10715006.364280937,299,8.943495581121113,6.2493442624601805,5.155172413793103,-0.18810902661567974,-0.24466112470023416,-0.24280551954355634,-0.238465961330248,0.056552098084554414,-0.16918003723727554,-0.12364564997021378,0.2675840860357068,-2.350188372462524,-1.1406628882219272,0.2523753740529859,2.350188372462524,1.2528117822400526,1.2528117822400526,0
2021,San José,Alajuelita,Concepción,318697018.81,503303690.29,184606671.48,66,3081646827.91,10553585.02708904,292,9.669518840862482,6.122837736664272,4.424242424242424,-0.038123657631123686,-0.11034489314944329,-0.01824992594790331,0.19537324766376174,0.0722212355183196,0.3120361843498384,-0.2662970263820728,-1.0526187627678332,-0.47682210741455155,-0.5142450310827502,0.3211847892093078,1.0526187627678332,0.6812286337550449,0.6812286337550449,0
2021,San José,Alajuelita,San Antonio,370203421.21999997,519199120.94,148995699.72,56,3453879323.51,11141546.204870969,310,9.329679645119949,6.652321208203932,5.535714285714286,0.1207901217714984,0.16161557645666869,0.03158218577900973,-0.1929018679254938,-0.04082545468517029,0.08678701839242595,0.3307594932500938,0.954917306154654,1.5080629210364704,0.7541116867187319,-0.1752481938531735,1.5080629210364704,1.0723639713032853,1.0723639713032853,0
2021,San José,Alajuelita,San Felipe,219381588.31,373638653.08,154257064.77,50,3200922076.18,10669740.253933333,300,14.590659593807368,8.566892236105584,6.0,-0.07323858873938105,-0.4074025907512384,-0.28035576716013233,0.03531219397531227,0.33416400201185736,3.573822535208764,2.489669404419849,1.7935083222868322,-0.915419070458771,-1.8996490453998753,1.471479669386273,3.573822535208764,2.654380328342829,2.654380328342829,0
2021,San José,Alajuelita,San Josecito,209351396.73000002,327834593.31,118483196.58,43,3656450560.96,12147676.282259136,301,17.465613404412654,11.153339627897244,7.0,0.14231164456325374,-0.04572029793961874,-0.12258918982933187,-0.23191072800029922,0.18803194250287247,5.479373619715043,5.406201007312678,3.599704357033062,1.7768737726781862,-0.2128518190902219,0.8297556693954281,5.479373619715043,4.828426328020261,4.828426328020261,1
2021,San José,Aserrí,Aserrí,360777859.35,517503170.04,156725310.69,59,3527666526.73,11416396.526634304,309,9.77794627720688,6.816705154593221,5.237288135593221,-0.035221051695606076,0.7233124067249206,0.5785496119094717,0.3227640307980624,-0.7585334584205267,0.38390308466459605,0.5161222329578958,0.41590117714140334,-0.4405676108783819,3.3737275046733464,-3.3269895196789356,3.3737275046733464,2.4056130857700593,2.4056130857700593,0
2021,San José,Aserrí,Legua,334890566.98,478831659.41,143941092.43,52,2648223495.31,9993296.208716981,265,7.9077279458520975,5.530593984894504,5.096153846153846,-0.24929879985997627,-0.07175410491275758,-0.07472709901856434,-0.08157085925506291,-0.1775446949472187,-0.855698246122112,-0.9341233367621292,0.16098498318927795,-3.114468633516545,-0.3342670895232806,-0.7756367604105118,3.114468633516545,1.6347634054669289,1.6347634054669289,0
2021,San José,Aserrí,Monterrey,274575456.19,399621463.52,125046007.33,49,3075493513.2,10355197.014141414,297,11.200904683453674,7.696016840812354,6.061224489795919,0.1613421294111672,-0.18010394062130186,-0.1654238902824432,-0.1312695685506825,0.3414460700324691,1.3270556056645868,1.5076522868031437,1.9040917529855812,2.0145707464760685,-0.8395840651582225,1.503458126639899,2.0145707464760685,1.8087715954215977,1.8087715954215977,0
2021,San José,Aserrí,Salitrillos,298170366.33,453842149.4,155671783.07,61,3437886615.61,11054297.799389068,311,11.529940610547193,7.575071244826077,5.098360655737705,0.11783250423212133,0.08593233520359833,0.13568011438226057,0.2449160624471416,0.031900169028522996,1.5451442460461098,1.3712715299224334,0.16497091390908364,1.4711213115935273,0.40114367042080473,0.14411894781440032,1.5451442460461098,1.4625123625206902,1.4625123625206902,0
2021,San José,Aserrí,San Gabriel,342987475.90999997,515787621.86,172800145.95,60,3052682266.29,11433266.91494382,267,8.900273277298979,5.918486867291647,4.45,-0.11204684516672214,0.15030705476076278,0.13649122837509653,0.11002869333293352,-0.2623538999274849,-0.19782825677363966,-0.4967272955208675,-1.0060955315698232,-1.400146873500667,0.7013715238480773,-1.1480677138840285,1.400146873500667,1.1847700396515062,1.1847700396515062,0
2021,San José,Aserrí,Tarbaca,334860372.06,466062154.18,131201782.12,47,3181939836.94,11010172.44615917,289,9.502288423575731,6.827286464695626,6.148936170212766,0.042342294210360176,-0.0236950455069459,-0.09640686509824181,-0.24073106883854445,0.06603733971730608,0.20119401991307662,0.5280539371988611,2.062516242355419,0.528223922644104,-0.11013146077963969,0.2940288429899295,2.062516242355419,1.039598034066128,1.039598034066128,0
2021,San José,Aserrí,Vuelta De Jorco,361912291.9,520651307.52,158739015.62,63,3225305287.71,10609556.867467105,304,8.911842343838337,6.194751153267977,4.825396825396825,0.013628620587529339,0.08078567097558143,0.1171284835089117,0.20988459954616956,-0.06715705038805209,-0.1901601519124493,-0.18520596964443112,-0.32805527408175533,0.16958075714875512,0.3771408947331167,-0.2908807044560649,0.3771408947331167,0.33202562442364564,0.33202562442364564,0
2021,San José,Central,Carmen,342481774.69,503385269.45,160903494.76,59,3359381572.2,11123780.04039735,302,9.808935308282521,6.673579415366025,5.11864406779661,0.041570106557322406,-0.05368846995494925,-0.03316238300109664,0.013635457745192703,0.09525857651227165,0.4044429561422373,0.3547306875631316,0.2016067323410022,0.5185790465519801,-0.2500134129015568,0.4223509170355088,0.5185790465519801,0.4484576399099087,0.4484576399099087,0
2021,San José,Central,Catedral,420516554.06,597194370.06,176677816.0,62,2969643909.75,10605871.10625,280,7.061895378621138,4.972658917483835,4.516129032258065,-0.1160147051097763,0.22785089641816358,0.18635646750747403,0.09803591440651194,-0.3438656015279399,-1.4163253977139305,-1.5632624646753999,-0.8866535357237012,-1.4497067406535638,1.0630169226545527,-1.5060180183747962,1.5632624646753999,1.50632907456792,1.50632907456792,0
2021,San José,Central,Hatillo,334940115.13,473813728.04,138873612.91,48,3307337737.36,11211314.363932204,295,9.874415120674113,6.980248864973347,6.145833333333333,0.11371525942934646,-0.20350313942168807,-0.2066004775088618,-0.213972551539804,0.31721839885103453,0.4478436977666031,0.7005375051539331,2.0569119106873233,1.419695578732499,-0.9487121712856553,1.3970647854849612,2.0569119106873233,1.624557424968261,1.624557424968261,0
2021,San José,Central,Hospital,326849892.56,488078839.82,161228947.26,56,2636764392.97,9693986.738860294,272,8.067202875050564,5.402332938552345,4.857142857142857,-0.20275321047957706,-0.02415423595008903,0.03010700394648702,0.16097611260742406,-0.17859897452948803,-0.7499965047011883,-1.0787531468499667,-0.2707157174231451,-2.5330990137838785,-0.11227301202844565,-0.7802665214151526,2.5330990137838785,1.4640395606829992,1.4640395606829992,0
2021,San José,Central,Mata Redonda,294222683.95,468397530.13,174174846.18,55,3283616140.88,11361993.567058824,289,11.160309248752608,7.0103190765516175,5.254545454545455,0.24532026814174301,-0.09982321962676066,-0.04032403801250295,0.08029512776712044,0.3451434877685037,1.3001485039451566,0.7344452980021569,0.44707127820327985,3.0634851383563766,-0.4651745344979459,1.51969495863404,3.0634851383563766,1.961109533645191,1.961109533645191,0
2021,San José,Central,Merced,281497131.43,404520460.54,123023329.11,47,3525864344.37,10915988.68226006,323,12.525400619390602,8.716158237492547,6.872340425531915,0.07377482418669001,-0.04325143238161255,-0.13637362599301373,-0.29367912871378543,0.11702625656830257,2.2049461157098245,2.6579848364924707,3.3691261398314154,0.9208264923576124,-0.20133763756089468,0.5179414586525468,3.3691261398314154,2.744019030677903,2.744019030677903,0
2021,San José,Central,Pavas,413165821.65,564792340.76,151626519.10999998,62,3427809995.6,11093236.23171521,309,8.29645100340308,6.069150992712552,4.983870967741935,-0.027810017400859532,0.46774434094985473,0.39620215997492636,0.23250216204460505,-0.49555435835071426,-0.5980483175714618,-0.32683530985481124,-0.04181990656820826,-0.3480013710452063,2.181820925195772,-2.172143686548003,2.181820925195772,1.6506709764384124,1.6506709764384124,0
2021,San José,Central,San Francisco De Dos Rios,413227148.33,588165117.67,174937969.34,68,2849038668.84,10591221.81724907,269,6.8946067080877755,4.843943619312871,3.9558823529411766,-0.16884580169347818,0.0001484311547239603,0.041382956572231455,0.15374256671478648,-0.16899423284820214,-1.5272061730448383,-1.7084044985256785,-1.8985688663856073,-2.1095843990909637,0.0010686479838589735,-0.7380882802317754,2.1095843990909637,1.9055192546674162,1.9055192546674162,0
2021,San José,Central,San Sebastián,303791943.2,469041725.3,165249782.1,58,3068478540.38,10919852.456868328,281,10.100592227884997,6.542016146681609,4.844827586206897,0.0770224265258379,-0.2648306278333046,-0.20253392931886882,-0.05538070023649677,0.3418530543591425,0.5977563782230075,0.2063772232260199,-0.29295951095450146,0.9613901066997353,-1.2347284883828595,1.5052453567037467,1.5052453567037467,1.2337879839287804,1.2337879839287804,0
2021,San José,Central,Uruca,372202260.54,520099879.49,147897618.95,58,3302867836.21,11311191.21989726,292,8.87385216687862,6.35044914728442,5.0344827586206895,0.0763861610063512,0.22518805673184827,0.10885631583702526,-0.10500566433122094,-0.14880189572549707,-0.21534046007570729,-0.009637689579235439,0.0495949094284034,0.953442942467054,1.050598093515678,-0.6494156960563009,1.050598093515678,0.8844855773463443,0.8844855773463443,0
2021,San José,Central,Zapote,319368480.81,473660991.63,154292510.82,56,2897509339.02,10385338.132688172,279,9.072621479963134,6.1172640141820835,4.982142857142857,-0.12272925145413749,-0.14194911028575563,-0.0892884034226985,0.04323863977933229,0.019219858831618142,-0.0835939677607513,-0.27258207119552913,-0.04494121307986641,-1.5335736184149718,-0.6616393239877276,0.08843466191557493,1.5335736184149718,0.8225983378660763,0.8225983378660763,0
2021,San José,Curridabat,Curridabat,421791686.03999996,566770174.35,144978488.31,60,2783087119.91,10346048.772899628,269,6.598250302273787,4.910433268832082,4.483333333333333,-0.03948985343001521,0.3207054276935175,0.19657346575994206,-0.06036600519688129,-0.3601952811235327,-1.7236344664024748,-1.6334293937918767,-0.9458889970782826,-0.4938863393354477,1.4960676108372009,-1.5777281369063727,1.7236344664024748,1.6449306657002414,1.6449306657002414,0
2021,San José,Curridabat,Granadilla,408650473.73,545087433.1899999,136436959.46,57,3130045267.03,10682748.351638226,293,7.6594680986423045,5.7422811028904555,5.140350877192983,0.12466664972069585,-0.031155693070616164,-0.038256672883090426,-0.058915836063458515,0.15582234279131202,-1.0202476101309845,-0.6954205618594388,0.2408134853997234,1.5564820217441528,-0.14492608541841762,0.6883105051073297,1.5564820217441528,1.0907167312448587,1.0907167312448587,0
2021,San José,Curridabat,Sanchez,245577695.9,415289683.27,169711987.37,62,3351364519.87,10845839.87012945,309,13.646860345308744,8.069944077303541,4.983870967741935,0.07070800386538889,-0.39905197305055384,-0.23812280749234704,0.24388573332107577,0.46975997691594273,2.948261987105863,1.9293003767159551,-0.04181990656820826,0.8825209044873669,-1.8607038190079837,2.0669355309575517,2.948261987105863,2.314832631593123,2.314832631593123,0
2021,San José,Curridabat,Tirrases,468580771.34,662283390.72,193702619.38,74,3589276609.85,11322639.147791797,317,7.65988881614956,5.41954797620385,4.283783783783784,0.07098961887596422,0.9080754448107842,0.5947504053198871,0.14136085718975444,-0.83708582593482,-1.0199687539284035,-1.059341114146365,-1.3063146022100744,0.8860383679847383,4.23541685569199,-3.6719442110683618,4.23541685569199,3.071225222990142,3.071225222990142,0
2021,San José,Desamparados,Damas,427849218.11,626353799.65,198504581.54,71,3668205649.77,11757069.390288461,312,8.573594375079363,5.856443517736709,4.394366197183099,0.021990236055754675,-0.0869253621174424,-0.05425108280450652,0.024790383193423082,0.10891559817319707,-0.4143546350805138,-0.566688660403281,-1.1065810856155638,0.27402006643291343,-0.40502210042955555,0.48232433147761367,1.1065810856155638,0.7185313591654862,0.7185313591654862,0
2021,San José,Desamparados,Desamparados,423037487.94,594643670.38,171606182.44,65,3526784291.17,11450598.347954545,308,8.336812674318379,5.930920426540907,4.7384615384615385,-0.03855327975105949,-0.011246322223645855,-0.05062654571221448,-0.13550518023978098,-0.027306957527413633,-0.5712961570666845,-0.4827069568114892,-0.4850774446237957,-0.4821882280678867,-0.0520736782375901,-0.11588309560512558,0.5712961570666845,0.5130268528339897,0.5130268528339897,0
2021,San José,Desamparados,Frailes,425626971.35,589196853.33,163569881.98,70,3274411099.63,10878442.191461794,301,7.693147568266763,5.557414438186168,4.3,-0.07155900976758511,0.006121167706932162,-0.009159799929459034,-0.04682990056497416,-0.07768017747451728,-0.9979244863187895,-0.903880038608339,-1.2770249367817583,-0.8944405803130391,0.02892402174690488,-0.33709194125809766,1.2770249367817583,1.059609820569629,1.059609820569629,0
2021,San José,Desamparados,Gravilias,237676897.47,361065502.94,123388605.47,48,3190198314.08,11233092.655211268,284,13.422416516029593,8.835511252400456,5.916666666666667,-0.025718452261390135,-0.44158403139693325,-0.3871903746611274,-0.2456520480641603,0.4158655791355431,2.7994981423734897,2.7925697659923623,1.6429919860579802,-0.32187703905229176,-2.0590628746592925,1.8302637928259933,2.7994981423734897,2.5503769276750483,2.5503769276750483,0
2021,San José,Desamparados,Los Guido,345881145.83,486957529.26,141076383.43,56,3238914793.33,10724883.421622517,302,9.364242117209596,6.651329117452981,5.392857142857143,0.015270674250873029,0.455257744912535,0.34866810951175276,0.14335017315922682,-0.439987070661662,0.10969540597440874,0.3296407911890085,0.6968893011909078,0.19009054393084626,2.1235865134470875,-1.9281256234051358,2.1235865134470875,1.5828671460143768,1.5828671460143768,0
2021,San José,Desamparados,Patarra,342046137.95,482669156.53,140623018.58,61,2983071466.17,11048412.837666666,270,8.721254635554642,6.1803648022920425,4.426229508196721,-0.07899044695058544,-0.011087646511628302,-0.008806461492682494,-0.0032136126471157267,-0.06790280043895713,-0.31648378635619734,-0.20142831671585415,-1.049029699608873,-0.987261658886973,-0.0513336537568967,-0.2941555895652475,1.049029699608873,0.7842583816173478,0.7842583816173478,0
2021,San José,Desamparados,Rosario,347611024.12,530095133.91,182484109.79,61,3057552612.77,11282481.96594096,271,8.795902317857708,5.767931861998782,4.442622950819672,0.02496793906705408,0.016269402143676448,0.09825773356009404,0.2976830652101621,0.008698536923377631,-0.26700647947085987,-0.6664962350724163,-1.0194199285474599,0.31121254998292197,0.07625289031486708,0.04223135236916921,1.0194199285474599,0.6657095712009327,0.6657095712009327,0
2021,San José,Desamparados,San Antonio,394876203.73,563808832.25,168932628.52,66,3502627064.4,11335362.667961165,309,8.870190280685922,6.212437379567142,4.681818181818182,0.14556559052201679,0.13597146330342924,0.06359933563495779,-0.07426115778296982,0.009594127218587545,-0.21776759861967118,-0.165262614870957,-0.5873864507877434,1.8175166209020257,0.6345138523824375,0.0461642455927794,1.8175166209020257,1.0131389746907355,1.0131389746907355,0
